id,movie_type,image,title,original_title,movie_genre,rating,launch_date,description,movie_link,movie_image_link,movie_status
221,2,movies/927656ce-38ad-4489-bb37-4279de6b95cb.jpg,Crimele din Osage County: Bani însângerați,Killers of the Flower Moon,6,7.7,2023-05-20,"<p><span style=""color:hsl(0, 0%, 0%);"">When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one - until the FBI steps in to unravel the mystery.</span></p>",https://www.imdb.com/title/tt5537002/,,2
220,2,movies/42aa67a0-274b-4b40-bd91-58e99f28279d.jpg,Rebel Moon - Partea 2: Cea care lasă cicatrici,Rebel Moon - Part Two: The Scargiver,2,0.0,2024-04-12,"<p><span style=""color:hsl(0,0%,0%);"">Kora and surviving warriors prepare to defend Veldt, their new home, alongside its people against the Realm. The warriors face their pasts, revealing their motivations before the Realm's forces arrive to crush the growing rebellion.</span></p>",https://www.imdb.com/title/tt23137904/,,3
219,2,movies/d9d9c2c5-2c0f-422c-a213-ed1733eb0097.jpg,Lasă lumea în urmă,Leave the World Behind,16,6.5,2023-10-25,"<p><span style=""color:hsl(0, 0%, 0%);"">A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices, and two strangers appear at their door.</span></p>",https://www.imdb.com/title/tt12747748/,,2
218,2,movies/ea037665-0698-4921-96b3-4bd5b8c3203e.jpg,Aquaman și Regatul pierdut,Aquaman and the Lost Kingdom,2,5.7,2023-12-20,"<p><span style=""color:hsl(0, 0%, 0%);"">Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Aquaman forges an alliance with his imprisoned brother. They must protect the kingdom.</span></p>",https://www.imdb.com/title/tt9663764/,,2
217,2,movies/5fd4ae66-bf74-47e6-8f4d-163337a9f40b.jpg,Overlord,Overlord,1,6.6,2018-09-22,"<p><span style=""color:hsl(0, 0%, 0%);"">A small group of American soldiers find horror behind enemy lines on the eve of D-Day.</span></p>",https://www.imdb.com/title/tt4530422/,,2
216,2,movies/f485beba-7821-4006-9af5-59f9be9d6bb7.jpg,Barbatul perfect,The Perfect Guy,8,5.6,2015-09-02,"<p><span style=""color:hsl(0, 0%, 0%);"">After breaking up with her boyfriend, a professional woman gets involved with a man who seems almost too good to be true.</span></p>",https://www.imdb.com/title/tt3862750/,,2
215,1,movies/6152b891-5243-4a16-9cd5-08d36bddf801.jpg,Casa Dragonului,House of the Dragon,1,8.4,2022-08-21,"<p><span style=""color:hsl(0, 0%, 0%);"">An internal succession war within House Targaryen at the height of its power, 172 years before the birth of Daenerys Targaryen.</span></p>",https://www.imdb.com/title/tt11198330/,,2
214,1,movies/38316c09-2781-420b-8889-7f4cdabca2a3.jpg,Urzeala tronurilor,Game of Thrones,1,9.2,2011-04-16,"<p><span style=""color:hsl(0, 0%, 0%);"">Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for a millennia.</span></p>",https://www.imdb.com/title/tt0944947/,,2
213,1,movies/cb2cf2ca-eb4b-4061-b768-fde6fd7624f4.jpg,Rick and Morty,Rick and Morty,3,9.1,2013-12-02,"<p><span style=""color:hsl(0, 0%, 0%);"">The fractured domestic lives of a nihilistic mad scientist and his anxious grandson are further complicated by their inter-dimensional misadventures.</span></p><p>&nbsp;</p>",https://www.imdb.com/title/tt2861424/,,2
212,2,movies/511cc03b-9885-4f43-8ffb-36b5b6a49df5.jpg,Libertate,Libertate,8,8.1,2023-08-14,"<p><span style=""color:hsl(0,0%,0%);"">In the chaotic days of the December 1989 revolution that overthrew the Communist regime, the Transylvanian city of Sibiu becomes the scene of a violent assault on a Police unit that quickly escalates into a bloody confrontation between soldiers, policemen, civilian protesters and representatives of the secret police. In a desperate attempt to escape the siege, Police captain Viorel is captured by the army and thrown into an empty swimming pool along with hundreds of prisoners accused of being terrorists.</span></p>",https://www.imdb.com/title/tt25504794/,,2
211,1,movies/69e257ea-50ac-4fa5-9f63-746993ede143.jpg,Clanul,Clanul,1,7.5,2022-08-19,"<p><span style=""color:hsl(0, 0%, 0%);"">The Clan is an adaptation that will center on an engaging story about the classic struggle between the Police and the Mafia. Tensions will rise as love stories spice up the eternal battle between good and evil.</span></p>",https://www.imdb.com/title/tt21603982/,,2
210,1,movies/a586f2f4-f4bd-4c44-bb63-3b30d1834985.jpg,Groapa,Groapa,1,7.6,2023-09-15,"<p><span style=""color:hsl(0, 0%, 0%);"">The series ""Groapa"" presents a realistic and harsh picture of mafia life, family relationships, problems and love stories in a way that will make the people at home enjoy every second and understand that family is everything .</span></p>",https://www.imdb.com/title/tt29041303/,,2
209,2,movies/7d2ac1eb-5fe8-473d-97cb-41e07fc36b28.jpg,Tati Part Time,Tati Part Time,5,7.0,2024-01-02,"<p><span style=""color:hsl(0, 0%, 0%);"">A lawyer willing to compromise for his career, must care for Maya, his 8-year-old goddaughter. Their orderly lives are disrupted as he adjusts to parenthood and she to her new guardian.</span></p>",https://www.imdb.com/title/tt30430918/,,2
208,2,movies/a804abf5-0abc-4093-b802-ec7064621374.jpg,Societatea zăpezii,La sociedad de la nieve,2,7.9,2023-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">The flight of a rugby team crashes on a glacier in the Andes. The few passengers who survive the crash find themselves in one of the world's toughest environments to survive.</span></p>",https://www.imdb.com/title/tt16277242/,,2
207,2,movies/6a32c0a2-6fb6-4bc1-8f0b-c3b89a4686a1.jpg,Z for Zachariah,Z for Zachariah,8,6.0,2015-01-24,"<p><span style=""color:hsl(0, 0%, 0%);"">In the wake of a disaster that wipes out most of civilization, two men and a young woman find themselves in an emotionally charged love triangle as the last known survivors.</span></p>",https://www.imdb.com/title/tt1598642/,,1
206,1,movies/348cd9ef-f716-43d2-99ea-b7f1fcef7e88.jpg,Trasnitii din Queens,The King of Queens,5,7.4,1998-09-21,"<p><span style=""color:hsl(0, 0%, 0%);"">Deliveryman Doug Heffernan has a good life: He has a pretty wife (Carrie), a big television, and friends with which to watch it. Then Carrie's goofy, annoying father Arthur moves in with them.</span></p>",https://www.imdb.com/title/tt0165581/,,1
205,2,movies/e8aaf13d-06fa-4629-9373-f417db75985e.png,1922,1922,6,6.2,2017-09-23,"<p><span style=""color:hsl(0, 0%, 0%);"">A simple yet proud farmer in the year 1922 conspires to murder his wife for financial gain, convincing his teenage son to assist. But their actions have unintended consequences.</span></p>",https://www.imdb.com/title/tt6214928/,,1
204,2,movies/2831d2d4-feb5-42b0-b754-da703058bd18.jpg,Percy Jackson şi Olimpienii: Hoţul fulgerului,Percy Jackson & the Olympians: The Lightning Thief,2,5.9,2010-02-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.</span></p>",https://www.imdb.com/title/tt0814255/,,1
203,2,movies/2388167b-6d3f-4127-a168-86c145234926.jpg,The Revenant: Legenda lui Hugh Glass,The Revenant,1,8.0,2015-12-16,"<p><span style=""color:hsl(0, 0%, 0%);"">A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.</span></p>",https://www.imdb.com/title/tt1663202/,,1
202,2,movies/0aad30cd-b1c2-4420-a169-d2fc7d0d72ca.jpg,"Precum in iad, asa si pe pamant","As Above, So Below",13,6.2,2014-08-19,"<p><span style=""color:hsl(0, 0%, 0%);"">When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.</span></p>",https://www.imdb.com/title/tt2870612/,,1
201,2,movies/28c96a67-c29a-45b1-939f-7638466cec54.jpg,Autopsie fatală,The Autopsy of Jane Doe,13,6.8,2016-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A father and son, both coroners, are pulled into a complex mystery while attempting to identify the cause of death of a young woman who was apparently harboring dark secrets.</span></p>",https://www.imdb.com/title/tt3289956/,,1
200,2,movies/fef47d9a-7bdd-4be2-ad4c-6860580a86dc.jpg,Sinister 2,Sinister 2,13,5.3,2015-08-19,"<p><span style=""color:hsl(0, 0%, 0%);"">A young mother and her twin sons move into a rural house that's marked for death.</span></p>",https://www.imdb.com/title/tt2752772/,,1
199,2,movies/d2ba44de-b66f-4db4-9fde-39a1fef49d79.jpg,Sinister,Sinister,13,6.8,2012-03-11,"<p><span style=""color:hsl(0, 0%, 0%);"">A controversial true crime writer finds a box of super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.</span></p>",https://www.imdb.com/title/tt1922777/,,1
198,2,movies/787e532e-10b8-4c93-8411-2dd9f3e13933.jpg,Omul negru,The Babadook,13,6.8,2014-01-17,"<p><span style=""color:hsl(0, 0%, 0%);"">A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.</span></p>",https://www.imdb.com/title/tt2321549/,,1
197,2,movies/6b83545d-22d7-4779-8799-884f85d71de5.jpg,Curse of the Blair Witch,Curse of the Blair Witch,13,6.5,1999-07-11,"<p><span style=""color:hsl(0, 0%, 0%);"">A mockumentary exploring the life of the Blair Witch and the three missing student filmmakers.</span></p>",https://www.imdb.com/title/tt0202493/,,2
196,2,movies/68332949-2805-4d39-970d-bce7bd2de232.jpg,The Blair Witch Project,The Blair Witch Project,13,6.5,1999-01-25,"<p><span style=""color:hsl(0, 0%, 0%);"">Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.</span></p>",https://www.imdb.com/title/tt0185937/,,1
195,2,movies/639994aa-b2c5-4f93-9c8c-eb057c453a7c.jpg,Activitate paranormala. Dimensiunea spectrala,Paranormal Activity: The Ghost Dimension,13,4.6,2015-10-20,"<p><span style=""color:hsl(0, 0%, 0%);"">Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.</span></p>",https://www.imdb.com/title/tt2473510/,,1
194,2,movies/c2a44c05-49b6-4d80-b4aa-9332fb1be055.jpg,Activitate paranormală 4,Paranormal Activity 4,13,4.6,2012-10-16,"<p><span style=""color:hsl(0, 0%, 0%);"">It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.</span></p>",https://www.imdb.com/title/tt2109184/,,1
193,2,movies/948b107e-6999-47e8-a8b4-d8227b4487ad.jpg,Activitate paranormală 3,Paranormal Activity 3,13,5.8,2011-10-14,"<p><span style=""color:hsl(0, 0%, 0%);"">n 1988, young sisters Katie and Kristi befriend an invisible entity called Toby, who resides in their home.</span></p>",https://www.imdb.com/title/tt1778304/,,1
192,2,movies/58b0bfa6-abf9-4d09-9777-e9b80a27aec9.jpg,Activitate paranormală 2,Paranormal Activity 2,13,5.7,2010-10-20,"<p><span style=""color:hsl(0, 0%, 0%);"">After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.</span></p>",https://www.imdb.com/title/tt1536044/,,1
191,2,movies/14d02661-caf3-410a-8132-24e5a17f7825.jpg,Activitate paranormală,Paranormal Activity,13,6.3,2007-10-14,"<p><span style=""color:hsl(0, 0%, 0%);"">After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.</span></p>",https://www.imdb.com/title/tt1179904/,,1
190,2,movies/8d2a4932-54ed-4b82-a5f8-605d656f78d7.jpg,Insidios,Insidious,13,6.8,2010-09-14,"<p><span style=""color:hsl(0, 0%, 0%);"">A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.</span></p>",https://www.imdb.com/title/tt1591095/,,1
189,2,movies/0be3b5da-32bc-4851-b250-0ec7e7e44326.jpg,El hoyo,El hoyo,18,7.0,2019-09-06,"<p><span style=""color:hsl(0, 0%, 0%);"">A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.</span></p>",https://www.imdb.com/title/tt8228288/,,1
188,2,movies/6b8a2af1-17dd-4e36-8723-132c69b27e57.jpg,Midsommar,Midsommar,16,7.1,2019-06-24,"<p><span style=""color:hsl(0, 0%, 0%);"">A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.</span></p>",https://www.imdb.com/title/tt8772262/,,1
187,2,movies/ea16fc3d-74e0-4550-8743-399b6ea333e1.jpg,Moștenire diabolică,Hereditary,13,7.3,2018-01-21,"<p><span style=""color:hsl(0, 0%, 0%);"">A grieving family is haunted by tragic and disturbing occurrences.</span></p>",https://www.imdb.com/title/tt7784604/,,1
186,2,movies/db2ff08d-23c9-44a1-b52b-7d75564f6d93.jpg,Bird Box: Orbește: Barcelona,Bird Box: Barcelona,13,5.3,2023-07-14,"<p><span style=""color:hsl(0, 0%, 0%);"">After an entity of mysterious origin annihilates the world's population causing those who observe it to take their lives, Sebastián and his daughter begin their own great adventure of survival in Barcelona.</span></p>",https://www.imdb.com/title/tt14400246/,,1
185,2,movies/4ba11584-d6b9-4adf-ab51-ce4172d4b4ed.png,Bird Box,Bird Box,13,6.6,2018-11-12,"<p><span style=""color:hsl(0, 0%, 0%);"">Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.</span></p>",https://www.imdb.com/title/tt2737304/,,1
184,2,movies/c6f29482-e839-4855-876c-55fb0e5e4510.jpg,Split - Personalitati multiple,Split,21,7.3,2016-09-26,"<p><span style=""color:hsl(0, 0%, 0%);"">Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.</span></p>",https://www.imdb.com/title/tt4972582/,,1
183,2,movies/454ff3dd-ea8c-48ed-9ba7-6abab1b8c0ea.jpg,Omul invizibil,The Invisible Man,16,7.1,2020-02-24,"<p><span style=""color:hsl(0, 0%, 0%);"">When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.</span></p>",https://www.imdb.com/title/tt1051906/,,1
182,2,movies/5b2572d2-2dea-4c9d-834c-1fc0edd41c06.png,Omul din întuneric 2,Don't Breathe 2,13,6.0,2021-08-12,"<p><span style=""color:hsl(0, 0%, 0%);"">The sequel is set in the years following the initial deadly home invasion, where Norman Nordstrom lives in quiet solace until his past sins catch up to him.</span></p>",https://www.imdb.com/title/tt6246322/,,1
181,2,movies/a2de2a4b-a049-43d7-8738-780d5eb52e55.png,Omul din întuneric,Don't Breathe,13,7.1,2016-03-12,"<p><span style=""color:hsl(0, 0%, 0%);"">Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.</span></p>",https://www.imdb.com/title/tt4160708/,,1
180,2,movies/1a061cb5-5384-43a8-a885-c1d5cffa5811.jpg,Fără zgomot 2,A Quiet Place Part II,18,7.2,2020-03-08,"<p><span style=""color:hsl(0, 0%, 0%);"">Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.</span></p>",https://www.imdb.com/title/tt8332922/,,1
179,2,movies/1b519774-13bc-4aa3-9d84-4edfbd902b13.jpg,Fără zgomot,A Quiet Place,18,7.5,2018-03-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A family struggles for survival in a world where most humans have been killed by blind but noise-sensitive creatures. They are forced to communicate in sign language to keep the creatures at bay.</span></p>",https://www.imdb.com/title/tt6644200/,,1
178,2,movies/e7561100-2e29-4b2a-ae9e-faceec6d0597.jpg,It Chapter Two,It Chapter Two,21,6.5,2019-08-26,"<p><span style=""color:hsl(0, 0%, 0%);"">Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.</span></p>",https://www.imdb.com/title/tt7349950/,,1
177,2,movies/0f321e00-64a2-4eb8-a99c-5bab93684198.jpg,It,It,13,7.3,2017-09-05,"<p><span style=""color:hsl(0, 0%, 0%);"">In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.</span></p>",https://www.imdb.com/title/tt1396484/,,1
176,2,movies/d0b7e347-f50f-4234-8e6c-aabb16cea552.jpg,Avertizarea Doi,The Ring Two,13,5.4,2005-03-17,"<p><span style=""color:hsl(0, 0%, 0%);"">6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.</span></p>",https://www.imdb.com/title/tt0377109/,,1
175,2,movies/2a2636fc-5e3a-4f7f-891e-a709c80b6102.jpg,Avertizarea,The Ring,13,7.1,2002-10-02,"<p><span style=""color:hsl(0, 0%, 0%);"">A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.</span></p>",https://www.imdb.com/title/tt0298130/,,1
174,2,movies/ee2c5af7-8d80-4d43-8195-b220336a663a.jpg,Coborare întunecata 2,The Descent: Part 2,21,5.7,2009-08-25,"<p><span style=""color:hsl(0, 0%, 0%);"">Refusing to believe her story about cave-dwelling monsters, the sole survivor of a spelunking exploration gone horribly wrong is forced to follow the authorities back into the caves where something awaits.</span></p>",https://www.imdb.com/title/tt1073105/,,1
173,2,movies/30d148bf-048d-4b2f-9a48-6c654adaa1eb.jpg,Coborâre întunecata,The Descent,21,7.2,2005-03-11,"<p><span style=""color:hsl(0,0%,0%);"">A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.</span></p>",https://www.imdb.com/title/tt0435625/,,1
172,2,movies/0de25a0e-3fe7-4ea5-a14e-71c97fbaf85a.jpg,Splinter,Splinter,13,6.1,2008-10-31,"<p><span style=""color:hsl(0, 0%, 0%);"">Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror.</span></p>",https://www.imdb.com/title/tt1031280/,,1
171,2,movies/1668c6f3-0da4-4b54-af5c-07c3fa99f9bd.jpg,Casa celor o mie de cadavre,House of 1000 Corpses,13,6.0,2003-03-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Two young couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.</span></p>",https://www.imdb.com/title/tt0251736/,,1
170,2,movies/4473751e-4ce0-42cf-91e1-81ae2a2b1f07.jpg,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,13,6.2,2003-10-15,"<p><span style=""color:hsl(0, 0%, 0%);"">After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.</span></p>",https://www.imdb.com/title/tt0324216/,,1
169,2,movies/3377e76f-516d-4848-be73-16776be91535.jpg,Tenebre,Jeepers Creepers,13,6.2,2001-07-20,"<p><span style=""color:hsl(0, 0%, 0%);"">A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.</span></p>",https://www.imdb.com/title/tt0263488/,,2
168,2,movies/fd807a31-4663-4af1-8b7a-c13ee9316c1b.jpg,Wrong Turn VI: Last Resort,Wrong Turn VI: Last Resort,13,4.1,2014-08-22,"<p><span style=""color:hsl(0, 0%, 0%);"">An inheritance leads a young man and his friends to an abandoned resort inhabited by two sketchy caretakers and a clan of mutant cannibals.</span></p>",https://www.imdb.com/title/tt3612032/,,1
167,2,movies/06a7810b-fc49-4c2a-8013-da7d52cf91a8.jpg,Wrong Turn 5,Wrong Turn 5,13,4.1,2012-10-18,"<p><span style=""color:hsl(0,0%,0%);"">A group of college students, on a trip to the Mountain Man Festival on Halloween in West Virginia, encounter a clan of cannibals.</span></p>",https://www.imdb.com/title/tt2375779/,,1
166,2,movies/9fef1e25-802c-49d9-a726-847a031f57cc.jpg,Wrong Turn,Wrong Turn,13,5.5,2021-01-26,"<p><span style=""color:hsl(0, 0%, 0%);"">Friends hiking the Appalachian Trail are confronted by 'The Foundation', a community of people who have lived in the mountains for hundreds of years.</span></p>",https://www.imdb.com/title/tt9110170/,,1
165,2,movies/6a0d0300-56d7-4238-8fdf-9d4aa1b7ab1a.jpg,Drum interzis 4: Începuturi sângeroase,Wrong Turn 4: Bloody Beginnings,13,4.5,2011-10-25,"<p><span style=""color:hsl(0,0%,0%);"">A group of college students gets lost in a storm during their snowmobiling trip and takes shelter in an abandoned sanitarium which, unbeknown to them, is home to deformed cannibals.</span></p>",https://www.imdb.com/title/tt1865567/,,1
164,2,movies/793c5246-fd14-44b7-a31c-757992c523aa.jpg,Drum interzis 3,Wrong Turn 3: Left for Dead,13,4.6,2009-10-08,"<p><span style=""color:hsl(0, 0%, 0%);"">When their transfer bus crashes in a West Virginia forest, a group of convicts and one a corrections officer meet a rafter who is on the run from cannibalistic hillbillies who have murdered her friends.</span></p>",https://www.imdb.com/title/tt1261978/,,1
163,2,movies/3ee098da-22c6-4939-ac86-3ecfd58bec3d.jpg,Drum interzis 2: Fundatura,Wrong Turn 2: Dead End,13,5.4,2007-08-25,"<p><span style=""color:hsl(0, 0%, 0%);"">A group of reality show contestants find themselves fighting for their survival against a family of hideously deformed inbred cannibals who plan to ruthlessly butcher them all.</span></p>",https://www.imdb.com/title/tt0804555/,,1
162,2,movies/00d10c3e-3c7f-4db5-960c-d056323e22bd.jpg,Wrong Turn,Wrong Turn,13,6.1,2003-05-30,"<p><span style=""color:hsl(0, 0%, 0%);"">Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.</span></p>",https://www.imdb.com/title/tt0295700/,,1
161,2,movies/af1f2385-fe18-4660-97cc-06b649f9c0b6.jpg,Dawn of the Dead,Dawn of the Dead,13,7.8,1978-09-01,"<p><span style=""color:hsl(0, 0%, 0%);"">During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall.</span></p>",https://www.imdb.com/title/tt0077402/,,2
160,2,movies/396f7124-743f-4c76-bf6c-8c76f73395e3.jpg,Dealuri însângerate 2,The Hills Have Eyes II,13,5.1,2007-03-16,"<p><span style=""color:hsl(0, 0%, 0%);"">A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.</span></p>",https://www.imdb.com/title/tt0800069/,,1
159,2,movies/d3b67015-6c40-42e1-86cf-f7994a0f74b5.jpg,Ultima casa pe stanga,The Last House on the Left,13,6.5,2009-03-13,"<p><span style=""color:hsl(0, 0%, 0%);"">After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics.</span></p>",https://www.imdb.com/title/tt0844708/,,1
158,2,movies/a736821c-bf00-47bc-b747-369f2e65f163.jpg,Day of the Woman,Day of the Woman,13,5.6,1978-05-23,"<p><span style=""color:hsl(0, 0%, 0%);"">An aspiring writer is repeatedly assaulted, humiliated, and left for dead by four men she systematically hunts down to seek revenge.</span></p>",https://www.imdb.com/title/tt0077713/,,1
157,2,movies/13e4306e-f5ed-4b57-9f74-25e8cf08fff4.jpg,The Last House on the Left,The Last House on the Left,6,5.9,1972-08-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Two teenage girls heading to a rock concert for one's birthday try to score marijuana in the city, where they are kidnapped and brutalized by a gang of psychopathic convicts.</span></p>",https://www.imdb.com/title/tt0068833/,,1
156,2,movies/ec289f90-d910-4e18-b569-0445f68c9937.jpg,Dealuri însângerate,The Hills Have Eyes,13,6.4,2006-03-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A traveling family falls victim to a group of mutated cannibals in a desert far away from civilization.</span></p>",https://www.imdb.com/title/tt0454841/,,1
155,2,movies/c89cff4c-0c32-4e77-9d97-1ac97fc37d65.jpg,Sălbatic şi mortal,The Hills Have Eyes,13,6.3,1977-06-15,"<p><span style=""color:hsl(0, 0%, 0%);"">On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.</span></p>",https://www.imdb.com/title/tt0077681/,,1
154,2,movies/6625128d-7b97-4bdc-b1f2-36c1c56c3d9b.jpg,Los últimos días,Los últimos días,18,6.1,2013-03-20,"<p><span style=""color:hsl(0, 0%, 0%);"">In this terrifying apocalyptic horror, a mysterious epidemic like no other has swept across the globe, leaving chaos in its wake.</span></p>",https://www.imdb.com/title/tt1935914/,,1
153,2,movies/fd9997f5-18ef-4291-bead-d213e15f0620.jpg,Înstrainati,The Divide,21,5.8,2011-03-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.</span></p>",https://www.imdb.com/title/tt1535616/,,1
152,2,movies/1a99d232-8f10-4d96-a048-613eab4d0ea1.jpg,Right at Your Door,Right at Your Door,18,6.0,2006-01-23,"<p><span style=""color:hsl(0, 0%, 0%);"">A dirty bomb goes off in Los Angeles, jamming freeways and spreading a toxic cloud.</span></p>",https://www.imdb.com/title/tt0458367/,,1
151,2,movies/fcd89740-a350-4ee0-9c6f-1eeed80ca8d2.jpg,Creatorul,The Creator,18,6.8,2023-09-21,"<p><span style=""color:hsl(0, 0%, 0%);"">Against the backdrop of a war between humans and robots with artificial intelligence, a former soldier finds the secret weapon, a robot in the form of a young child.</span></p>",https://www.imdb.com/title/tt11858890/,,1
150,1,movies/325d39fa-a724-47b5-bc22-d4b3092345bc.jpg,Vara întunecată,Black Summer,13,6.6,2019-04-11,"<p><span style=""color:hsl(0, 0%, 0%);"">In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.</span></p>",https://www.imdb.com/title/tt8923854/,,1
149,1,movies/5f41d826-8128-4c93-9c1c-3d74b76cc476.jpg,1883,1883,8,8.7,2021-12-12,"<p><span style=""color:hsl(0, 0%, 0%);"">The post-Civil war generation of the Dutton family travels to Texas, and joins a wagon train undertaking the arduous journey west to Oregon, before settling in Montana to establish what would eventually become the Yellowstone Ranch.</span></p>",https://www.imdb.com/title/tt13991232/,,1
148,2,movies/9bd19e5e-921a-4723-b3e8-eb0841dd15aa.jpg,Invadarea lumii: Batalia Los Angeles,Battle: Los Angeles,1,5.7,2011-03-08,"<p><span style=""color:hsl(0, 0%, 0%);"">A squad of U.S. Marines becomes the last line of defense against a global invasion.</span></p>",https://www.imdb.com/title/tt1217613/,,1
147,2,movies/e75c3b94-0c8f-484a-9817-addbb98fa39e.jpg,Legiunea,Legion,1,5.3,2010-01-21,"<p><span style=""color:hsl(0, 0%, 0%);"">When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.</span></p>",https://www.imdb.com/title/tt1038686/,,1
146,2,movies/d3b4d050-fd2a-4096-8414-7580768f3bd3.jpg,9,9,3,7.0,2009-08-19,"<p><span style=""color:hsl(0, 0%, 0%);"">A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.</span></p>",https://www.imdb.com/title/tt0472033/,,1
144,2,movies/d8782e9d-105b-497a-8c41-f1e49bcd731d.jpg,Ziua in care Pamantul se opri,The Day the Earth Stood Still,18,5.5,2008-12-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth</span></p>",https://www.imdb.com/title/tt0970416/,,1
143,2,movies/f5716723-afac-46df-99a5-db90b425d743.jpg,Apollo 13,Apollo 13,12,7.7,1995-06-22,"<p><span style=""color:hsl(0, 0%, 0%);"">NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.</span></p>",https://www.imdb.com/title/tt0112384/,,1
